content,rating,predict_rating
" 章鱼小姐付出了一切，不过换来几滴鳄鱼泪
        ",1,2
" 那个男鬼打老婆我都看不下去了，不过女鬼很漂亮啊，被打的时候看起来楚楚可怜啊。。。然后反转的气候看着太爽了。。。毕竟是那个年代的电影，女性依然需要男性撑腰才能获得自己的权利。。。好吧，。看电影选择性带三观。。罗慧娟太可爱了。。后面的川岛芳娟好帅啊！
                
                
",1,1
" http://v.youku.com/v_show/id_XOTU2MDk0MzAw.html?from=s1.8-1-1.2
        ",1,0
" 三个故事各一⭐
        ",1,2
" 和皮克斯早年的动画倒是很类似。
        ",1,1
" 流水账，片面，其实和同时代红色电影差不多
        ",1,1
" 有人为名而争，有人隐名不争，燕十三是第三种人，不为名，却为了剑艺要争个明白。“泡茶人不一定喝茶”。结尾若燕十三赢了会更有意味。不过为了凑齐邵氏群星，人物未免太繁杂了，费戏多如牛毛
                
                
",1,1
" 那时的伍德很帅气
        ",1,1
" 第31届奥斯卡最佳动画短片，小时候最喜欢看的动画片之一，兔八哥和达菲鸭（大活鸭）系列。
        ",1,2
" 第23届奥斯卡最佳动画短片，其实这片挺有意义的。
        ",1,1
" 时代变了 许冠文的时代在7080年代
        ",1,2
" 就是来看看少主在电影圈的表现，剧情老套，但是酷大叔和小萝莉的搭配还不错
        ",1,0
" 披着恐怖外衣的朋克电影，无厘头中带着一丝严肃。
        ",1,1
" 英国人拍的感觉 没有法国电影的细腻
                
                
",1,1
" soso
        ",1,0
" 画风让我想起了雷锋，久久不能入戏。。
        ",1,2
" 主演名单弄错了，吕秀菱 错写成 关佩琳
        ",1,0
" 。。。。。。。
        ",1,0
" 1，徐枫的妹妹主演；2，香港新浪潮那一拨；3，光影的运用；4，类似中后期古龙不谈武侠谈境界；5，可惜现在看来就一般了
        ",1,0
" 1.编剧制造浪漫爱情童话；2.俊男靓女景美衣鲜是必须的
        ",1,1
" 原来是鬼父。。有点意思
        ",1,1
" 2015.8.3看
                
                
",1,1
" faz说得好: when u feel ur family is messy, because they are honest with each other, when it looks good, it means every body is lying.
        ",1,2
" 1.我能说有点装逼吗；2.黄子华真是天生的喜剧演员；3.李若彤的戏份有点怪，而且脸有点肥。2016.3.23
        ",1,1
" I'm a fantasist.
        ",1,2
" 沦为眼神大赛的超能力决斗，艺术家好惨。这一次超能力被描述为伴随他人抽搐的“秘密武器”，除了制止更独断的有害行为之外别无益处。单是讲如何大乱斗就好了，非要赋予一点社会价值，还很难成立……人脑扫描电脑和寄宿他人有意思，后者在原有设定内属于魔幻，也是个怪招……死得都很美。
        ",1,1
" 语言的博大精深啊
        ",1,2
" 解释地太浅了
        ",1,0
" 凑齐三部，小时候极喜爱的海底世界也在长篇叙述中落下帷幕。必须说，讲述Ariel小时候的故事远比讲她女儿的故事要有趣些，谁也不忍是时美女走入暮色么，何况还有与小胖的初识……还是那种父辈的固执与关切，和女儿的不解与谅解，而此间，便是反派作祟逼迫出的亘古不变的爱与自由。
        ",1,2
" 记忆深刻，那时候他们都好年轻
        ",1,2
" 片名翻译是什么 此类片子如果没爆点是会很疲劳的 当然女主肯定不会死 结尾继父进屋后他一定会死 #剧透# 
        ",1,1
" 全是歌舞
                
                
",1,1
" 如此不开化的国度，真是耻辱
        ",1,2
" 广场电影
        ",1,0
" 找到这片子是源于举起一堆手机的那张图
还是不错的吧
接触过的韩国电影像这么平民化的不多，没有各种哭天喊地
即使是最后的冲突高潮，也显得荒诞
并不是一下子和好如初，但隔阂总是可以消除的
其实，我一直觉得“和好如初”是个挺坑的词
        ",1,1
" 基片。。邓光荣很有大哥范
        ",1,1
" 一个孤独的心能够到什么地步
就是什么都不懂，什么都好奇
安全感到底是个什么东西
因为刚看完《致青春》的小说，突然想起郑薇和林静
——2013.05.21
        ",1,0
" Ben Stiller一出場就笑
        ",1,2
" 我擦，配乐好穿越，电子乐，还是法国大师雅尔的，混乱了，给版权费了吗？
        ",1,1
" 因为这个标题去看这部电影
但不是我期望的那样
也许，东方人在忍这方面就是要强一些吧
        ",1,1
" 当年记得那个女人超级酷，而且那么爱儿子
        ",1,2
" 真够乱的，明明可以很出彩。5分
        ",1,1
" 纪录电影讲电影语言，但接受不了讲广告语言。像上海滩和爵士时代一样浮华轻薄。
        ",1,0
" 画面和配音不错，但剧情是硬伤。PS：两男主接吻竟然还是那么明显的借位，敢不敢专业一点~~~~~~
        ",1,0
" 剧情太俗了，好在有edc女主颜值也很高
        ",1,0
" 希区柯克的最后一部电影，两对邦尼克莱德阴差阳错斗志斗勇的故事，功力仍在，只是更多方面注重娱乐性，最后一帧，就是希胖给世人留下的鬼脸啊。
        ",1,2
" 其实想给两星...实在下不了手给大神不及格,第一部就soso,第二部让我直接看到了王晶的闹剧桥段...
        ",1,0
" 大量的看不到表情的不完整构图 细节叙事(抚摸发丝) 没搞懂两个男孩的设置是什么用意 也许两个小女孩代表两个母亲 争夺同一个男人 而两个男孩则像他们的父亲 一言不发 只有沉默
        ",1,2
" 音乐很魔性。。。
        ",1,2
" 第四部。这个系列真的和他其他电影不一样，或许是时间的推进磨平了棱角，再独特的人也要走入平庸琐碎生活的洪流里。单独来看，本片应该是最有趣的一部，片中还出现好几个《女人就是女人》的桥段，哈哈，毕竟这时候还是好基友
        ",1,1
" 大牌云集，不过叙事就差了点
        ",1,1
" 结局有点惨。
        ",1,1
" 挺没劲的故事，首尾用《圣经》点题也有些刻意。几场搏杀戏拍得不错。
        ",1,1
" 第三部。1968年发生了那么多大事，但这部影片却没什么政治色彩，仅仅是青年的生活，细节比较有趣。不太喜欢安托万的发型，总在捋头发。。然而他长大之后好像一直是这个发型
        ",1,1
" 完全超出预料的剧情走向，并不喜欢故事这么写，结局草率了点，南方口音成了最大看点，至于茜茜的影后表演，不黑不吹，三女性里都比这个难度大
        ",1,0
" 先看的小说，后看的电影。
        ",1,1
" 难得暮鼓晨钟，惊破了，瓯盟玉梦。3.5
        ",1,1
" 开始我看到光，想看看它是什么，没想到地球之外有更大的发光体。
        ",1,1
" 无论是音乐体育等等等等的何等形式，内核的正能量与奋斗总是在指引社会走向正确的方向。再次惋惜国内极少此等题材影片，需要帮助的人那么多，故事那么丰富却仍旧极少人去关注。自以为现在的社会已经进入晚唐南宋时的困境，忧国忧民不在少数，人们却只懂伤春悲秋，自以为孤独叛逆，实际却是负能量作祟
        ",1,2
" 第一次被电影吸引，那个时代太纯真和狭隘了。
                
                
",1,2
" 安托万系列第二部，收录于《二十岁之恋》中，《四百击》的后续，男孩变成了少年，初恋的忧伤。配乐还行。
        ",1,2
" 歌曲收藏列表+3
        ",1,0
" 和投奔怒海有点像。
                
                
",1,1
" 很精彩的一个系列。
                
                
",1,2
" 不多恐怖就是头发太多。
                
                
",1,0
" 该片还是让我很深刻的
                
                
",1,2
" 预料到老片可能会比较不合口味，还是觉得前面铺垫也太~~~~~~~长了。
        ",1,2
" 楚原拍得如此平常，连古龙都不有趣。。于是这又是一部看脸的片子。。狄龙大叔也曾有过每一帧都让人想截图的时候。。小宝也帅。。两女角太不对了尤其井莉哪一点像林仙儿了
        ",1,0
" 剧本太一般，胜在题材和演员表演加分，摄影、服装美轮美奂，最后“自由”飞起的围巾太过矫情伪饰。小雀斑把莉莉觉醒中的困惑、妩媚、脆弱表现得不错，和法国暗娼隔镜互文般的自我抚慰一段拍得极美。艾丽西亚表演值得称道，压抑的痛楚令人同情。小雀斑把那话儿拨到后面夹起来太让人震惊了！如此长！
        ",1,2
" 不知道是不是因为有了刘德华，这部才会有个欢乐的结局？徐锦江还是反派比较有人心吧，不过那证件照可是真心牛逼啊！
        ",1,2
" 国语配音还不错
                
                
",1,1
" 一般
                
                
",1,1
" 媚俗
        ",1,0
" 6/10。很欣赏其中传奇性的叛逆色彩，那一代以肢体感官来品尝生命，对未知世界的渴望伴随冲动，他们用总统提倡的“减少生活开支”给偷窃行为辩解，曾抛下怀孕的妻女到酒吧鬼混，跟同性恋诗人做爱，到墨西哥小孩家里共享大麻烟。诚然塞勒斯擅长处理平淡无奇的旅途，主角思想和状态的还原上却形似神不似。
        ",1,2
" 超能力套路：大难不死，帮破案、救孩子、救国家。为什么好几个翻拍金小说的电影都只取外形上的战栗，不注重内心的恐惧？本来就很苍白的沃肯扮演这个角色实在恰当，但从“我想静静”到保家卫国也太唐突……感情戏只起到帮倒忙的作用，死亡场面比较精彩……超能力被描述为伴随抽搐的幻觉。
        ",1,0
" 还行吧
        ",1,1
" 那时候的amy adams看着好年轻啊，都有点不像了的感觉
        ",1,2
" 昨天跟今天都是打开电视就看到jesse，缘分哪，反正看他就像看ben whishaw，不管什么题材都不会厌烦。还有，他跟Kristen应该是好闺蜜吧，搭档那——么多次。
                
                
",1,0
" 要不是这弱智俗套的剧情。。。
        ",1,0
" 那些盗版光碟陪我度过无忧岁月系列。其实家辉哥几有喜剧天分嘅。。。但拍喜剧就系红唔起~
        ",1,0
" SJ
        ",1,0
" 纯以星座而言，这姐们绝对是天蝎
好一出戏，带上这么些人
        ",1,2
" 一部不怎么样的片子。
        ",1,0
" 3.5。达利和布努埃尔的超现实作品真难懂，隐约看出对宗教压制的抨击。
        ",1,2
" 不是我的范围内
想起那句话，难的不是说“I love you“，而是说完之后
        ",1,2
" 少年版·钢铁侠X蜘蛛侠…
                
                
",1,1
" 换口味选择的韩国片 太扯了 原以为是励志没想到是基情四射 为了“朋友”媳妇也快不要了 dj那一段还蛮有趣可惜就这些
        ",1,1
" 最了解“梦露”的男人帮她丢掉了漂亮但不舒服的红鞋子，而她也愿意为了他丢掉
        ",1,2
" 颇有希区柯克的影子
        ",1,2
" 三星半；竟然非常不错，氛围颇为惊悚，剧情虽通俗，但几个美女之间既相互依赖又彼此牵制的关系设置得很有看点，剧本赞；王祖贤分饰两角挺吓人的，最出彩。
        ",1,2
" 感觉没有第一部好，一家头就决定了这部电影就是为了所谓的民族而战，也就乏味了许多，反面人物也过于脸谱化了。就是柔道里面的精神还是值得让人思考~
        ",1,0
" 女神太好看了
        ",1,2
" haha~
        ",1,0
" 没看懂...画面和建筑装置都挺美，然而我没看懂，看肉看完了两个小时...
        ",1,0
